video_path,shoulder_r_x,shoulder_r_y,shoulder_r_z,elbow_r_x,elbow_r_y,elbow_r_z,wrist_r_x,wrist_r_y,wrist_r_z,thumb_r_x,thumb_r_y,thumb_r_z,index_r_x,index_r_y,index_r_z,middle_r_x,middle_r_y,middle_r_z,ring_r_x,ring_r_y,ring_r_z,pinky_r_x,pinky_r_y,pinky_r_z,movement_label,range_label
Videos\Persona2\flexion_nulo.mp4,0.40942779183387756,0.49188023805618286,-0.2132408171892166,0.4057827889919281,0.6857731342315674,-0.27508410811424255,0.436929315328598,0.8549657464027405,-0.26700684428215027,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4093990921974182,0.4919361174106598,-0.2129192054271698,0.4057535231113434,0.6862576603889465,-0.27409660816192627,0.437141478061676,0.8551780581474304,-0.26528456807136536,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4093933701515198,0.4920659363269806,-0.21294112503528595,0.4058302044868469,0.6862585544586182,-0.27425310015678406,0.43714022636413574,0.8549519181251526,-0.26540321111679077,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4093748927116394,0.4921718239784241,-0.21250924468040466,0.4057486057281494,0.6862146854400635,-0.2732100188732147,0.4370853006839752,0.8548284769058228,-0.26436659693717957,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40937691926956177,0.4922657012939453,-0.21223318576812744,0.40577784180641174,0.6861960887908936,-0.27266547083854675,0.4371658265590668,0.8546981811523438,-0.2641664743423462,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40936875343322754,0.49229422211647034,-0.21204033493995667,0.4057644009590149,0.6861673593521118,-0.27217912673950195,0.4368392527103424,0.8545684814453125,-0.26413291692733765,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4092997610569,0.4924335181713104,-0.2117173969745636,0.40566739439964294,0.6862768530845642,-0.27161747217178345,0.43655768036842346,0.8544825315475464,-0.26366689801216125,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4093085825443268,0.49246928095817566,-0.21099784970283508,0.4056629538536072,0.686374306678772,-0.27056825160980225,0.43657922744750977,0.8543983697891235,-0.2627541720867157,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40922945737838745,0.49246978759765625,-0.21052047610282898,0.405621200799942,0.6864110231399536,-0.27026912569999695,0.43645215034484863,0.8543767929077148,-0.2626606822013855,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4090963900089264,0.49248966574668884,-0.2095509022474289,0.40552130341529846,0.6865445375442505,-0.26921018958091736,0.4363749623298645,0.8543470501899719,-0.2620990574359894,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40903979539871216,0.49249258637428284,-0.2094419300556183,0.405475914478302,0.6865485906600952,-0.2691443860530853,0.43628019094467163,0.8540875911712646,-0.26210105419158936,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4087616801261902,0.492482453584671,-0.20833031833171844,0.4052267074584961,0.686585009098053,-0.26795193552970886,0.4362470507621765,0.8533905148506165,-0.26151639223098755,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4086097776889801,0.4924825131893158,-0.20771543681621552,0.4051334261894226,0.6866838932037354,-0.26714518666267395,0.4362541735172272,0.8530979752540588,-0.2599353790283203,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40846318006515503,0.4924853444099426,-0.20730431377887726,0.4050731062889099,0.6867640614509583,-0.2669745087623596,0.4362110495567322,0.8530644774436951,-0.25988075137138367,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40834322571754456,0.49249425530433655,-0.2065393179655075,0.40502771735191345,0.6867107152938843,-0.26581645011901855,0.43618106842041016,0.8530470728874207,-0.25965914130210876,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4082394242286682,0.49252229928970337,-0.20696203410625458,0.40500420331954956,0.6867098808288574,-0.2659969925880432,0.4362317621707916,0.853269636631012,-0.26134854555130005,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40824025869369507,0.4928455054759979,-0.20829817652702332,0.40504202246665955,0.6870661973953247,-0.26682546734809875,0.4362891614437103,0.8541034460067749,-0.26216235756874084,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4083637595176697,0.49344295263290405,-0.22049319744110107,0.40592581033706665,0.688753604888916,-0.2780410051345825,0.4376762807369232,0.8579906225204468,-0.2714380919933319,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40833941102027893,0.4937049150466919,-0.21898245811462402,0.40667253732681274,0.688701868057251,-0.27715015411376953,0.4385193884372711,0.857783854007721,-0.27090874314308167,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4083169102668762,0.4937395453453064,-0.21789637207984924,0.4071083962917328,0.6885133981704712,-0.2765606641769409,0.43928322196006775,0.8570736646652222,-0.27011799812316895,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4083302915096283,0.49378839135169983,-0.21867474913597107,0.40801262855529785,0.6883789300918579,-0.278790146112442,0.4408029019832611,0.8563946485519409,-0.2716318368911743,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40826645493507385,0.4937654137611389,-0.22039315104484558,0.40834110975265503,0.6878973245620728,-0.2823510468006134,0.44206133484840393,0.8551758527755737,-0.27436015009880066,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4081951677799225,0.49373024702072144,-0.22007890045642853,0.4086228013038635,0.6872097253799438,-0.28240513801574707,0.44299474358558655,0.8546515703201294,-0.2749917507171631,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40814608335494995,0.4937703013420105,-0.21999195218086243,0.408952534198761,0.6871888637542725,-0.28248146176338196,0.4436052441596985,0.8546183109283447,-0.2748519778251648,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40794968605041504,0.49376246333122253,-0.21972279250621796,0.408983051776886,0.6867333650588989,-0.2823614776134491,0.4438699781894684,0.8542925715446472,-0.27496764063835144,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40778660774230957,0.4938553273677826,-0.22048380970954895,0.4090935289859772,0.6867695450782776,-0.28410977125167847,0.4446733891963959,0.8542717695236206,-0.27702969312667847,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4076904356479645,0.494018018245697,-0.22036027908325195,0.4091975688934326,0.6870436072349548,-0.28371310234069824,0.4454004764556885,0.8545128107070923,-0.2765505909919739,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4076097011566162,0.4940502643585205,-0.22063198685646057,0.40939345955848694,0.6870763301849365,-0.2841021716594696,0.4461030960083008,0.8542762994766235,-0.276443749666214,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4076065421104431,0.4940530061721802,-0.22051385045051575,0.40969663858413696,0.6868912577629089,-0.28380823135375977,0.44642558693885803,0.8538898825645447,-0.27620235085487366,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4076171815395355,0.4940309226512909,-0.22031764686107635,0.40997305512428284,0.6865031123161316,-0.2836751937866211,0.4466482996940613,0.8535223007202148,-0.275997519493103,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4076172709465027,0.4940325915813446,-0.22012107074260712,0.4101892113685608,0.6864184737205505,-0.28363609313964844,0.44713249802589417,0.8534249067306519,-0.27505773305892944,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40757179260253906,0.4939974546432495,-0.21969754993915558,0.4102749228477478,0.6860358715057373,-0.2835204601287842,0.4477774202823639,0.8532839417457581,-0.27513307332992554,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40757107734680176,0.4939965605735779,-0.2156764268875122,0.4103916585445404,0.6860144138336182,-0.2800856828689575,0.44817501306533813,0.8532810807228088,-0.27280429005622864,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40762782096862793,0.49399232864379883,-0.21482248604297638,0.41101130843162537,0.6860158443450928,-0.27950793504714966,0.4496076703071594,0.8533984422683716,-0.2724533677101135,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4076922535896301,0.4939674437046051,-0.2131010740995407,0.4127349853515625,0.6856151223182678,-0.277696430683136,0.45174986124038696,0.8532096743583679,-0.26906245946884155,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40799230337142944,0.49394845962524414,-0.21000540256500244,0.4137771725654602,0.6848396062850952,-0.27400562167167664,0.4532538950443268,0.8519777059555054,-0.2635132074356079,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.408130943775177,0.49392399191856384,-0.21008244156837463,0.4145805239677429,0.6843365430831909,-0.27347856760025024,0.4545956254005432,0.8512719869613647,-0.2622680068016052,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40824776887893677,0.4939025342464447,-0.20957382023334503,0.4153006076812744,0.684281051158905,-0.2717285752296448,0.45561689138412476,0.8506941795349121,-0.25877296924591064,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40830856561660767,0.4939374625682831,-0.20907214283943176,0.41554832458496094,0.6843072175979614,-0.27053624391555786,0.4558987617492676,0.8506506085395813,-0.2577528953552246,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40832996368408203,0.4939180910587311,-0.2088526487350464,0.41548386216163635,0.6842554807662964,-0.27064111828804016,0.455564022064209,0.8505662083625793,-0.2581438720226288,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4083060324192047,0.4938735067844391,-0.20894427597522736,0.41544920206069946,0.6842337846755981,-0.27077895402908325,0.45532336831092834,0.8508142232894897,-0.2587836980819702,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.40829116106033325,0.49384698271751404,-0.20916859805583954,0.4154053330421448,0.6844258904457092,-0.27088555693626404,0.4550451636314392,0.8515523076057434,-0.2600594460964203,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_nulo.mp4,0.4082649350166321,0.4938065707683563,-0.20920827984809875,0.41538920998573303,0.6844225525856018,-0.2710992395877838,0.4544564187526703,0.8516253232955933,-0.2602061629295349,,,,,,,,,,,,,,,,flexion,nulo
Videos\Persona2\flexion_parcial.mp4,0.4089837670326233,0.4924090802669525,-0.20981836318969727,0.41196805238723755,0.6827718615531921,-0.27114853262901306,0.44582825899124146,0.846989095211029,-0.260434091091156,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4090898633003235,0.49126264452934265,-0.21154029667377472,0.40968018770217896,0.6820183396339417,-0.27268731594085693,0.4428059160709381,0.8471498489379883,-0.26265019178390503,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4090942442417145,0.49100062251091003,-0.21636071801185608,0.4079153537750244,0.6818874478340149,-0.27688053250312805,0.44179567694664,0.8473401665687561,-0.2685435116291046,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4090915322303772,0.49051713943481445,-0.2177736461162567,0.40692204236984253,0.6814271211624146,-0.2780919373035431,0.44153276085853577,0.8473846316337585,-0.26968100666999817,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40908852219581604,0.4902827739715576,-0.217279314994812,0.4063495695590973,0.6813471913337708,-0.27720144391059875,0.4414350092411041,0.8473809361457825,-0.2693710923194885,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40905365347862244,0.4900202751159668,-0.21680152416229248,0.40592455863952637,0.6812639832496643,-0.27630043029785156,0.4409288465976715,0.8473020195960999,-0.26914268732070923,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4090854227542877,0.4898890256881714,-0.21721716225147247,0.40588679909706116,0.6812233924865723,-0.2764491140842438,0.4409314692020416,0.8472120761871338,-0.2690989375114441,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40907812118530273,0.48965954780578613,-0.21499332785606384,0.40573206543922424,0.6809665560722351,-0.2740052342414856,0.4409307539463043,0.8470388054847717,-0.26749107241630554,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4090299606323242,0.4895850419998169,-0.21517488360404968,0.405728816986084,0.6808780431747437,-0.2747390568256378,0.4409419894218445,0.8470594882965088,-0.26952147483825684,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40898165106773376,0.48951050639152527,-0.2143896520137787,0.405661404132843,0.6808674335479736,-0.27422234416007996,0.44102978706359863,0.8472076654434204,-0.26946479082107544,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4088044762611389,0.48939552903175354,-0.21526923775672913,0.4056216776371002,0.6808608174324036,-0.27563759684562683,0.44104060530662537,0.8474096655845642,-0.27168142795562744,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40878456830978394,0.48935630917549133,-0.2204553782939911,0.4055812954902649,0.6808607578277588,-0.28096193075180054,0.441079705953598,0.8477793335914612,-0.27685046195983887,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40860557556152344,0.48930245637893677,-0.22013631463050842,0.405597060918808,0.6808211803436279,-0.2810819447040558,0.4411242604255676,0.8479306697845459,-0.27650967240333557,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40859055519104004,0.4892316460609436,-0.2199103832244873,0.40570148825645447,0.6807399392127991,-0.2808837592601776,0.44115251302719116,0.8479499816894531,-0.2757934629917145,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40855199098587036,0.48922857642173767,-0.22128590941429138,0.4057401120662689,0.6813425421714783,-0.2818863093852997,0.4412451386451721,0.8484886288642883,-0.27757591009140015,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4084695875644684,0.48920580744743347,-0.22088868916034698,0.40593552589416504,0.6815317869186401,-0.2821194529533386,0.4416140913963318,0.8484059572219849,-0.27889910340309143,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40817007422447205,0.4892667233943939,-0.22140398621559143,0.4063670039176941,0.6815349459648132,-0.2836146354675293,0.443381130695343,0.8482681512832642,-0.2826891839504242,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40811294317245483,0.4896998405456543,-0.2213146984577179,0.4081946015357971,0.6828646063804626,-0.28375256061553955,0.44870883226394653,0.8498479127883911,-0.2816268503665924,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4082580506801605,0.489726185798645,-0.22064313292503357,0.4130866527557373,0.6827221512794495,-0.2827707529067993,0.45632463693618774,0.8486350774765015,-0.27222996950149536,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.408442884683609,0.49021804332733154,-0.22401969134807587,0.4197903275489807,0.6828908920288086,-0.2832013964653015,0.46623167395591736,0.8457926511764526,-0.271217942237854,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40866002440452576,0.4909076690673828,-0.22748875617980957,0.4264412820339203,0.6833285093307495,-0.2830572724342346,0.47353291511535645,0.8433533310890198,-0.26952359080314636,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.40929490327835083,0.4924933612346649,-0.2355516254901886,0.43276500701904297,0.6833266019821167,-0.28354209661483765,0.48581114411354065,0.8332192897796631,-0.26708218455314636,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41135698556900024,0.49416351318359375,-0.2275182008743286,0.43983030319213867,0.683258593082428,-0.26774662733078003,0.49555689096450806,0.8249515891075134,-0.24412468075752258,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4136980473995209,0.4953378140926361,-0.23329123854637146,0.45051097869873047,0.6844038367271423,-0.270262748003006,0.5088340044021606,0.816566526889801,-0.24745719134807587,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4157410264015198,0.4953099191188812,-0.21787497401237488,0.4585532546043396,0.6822614669799805,-0.2649981677532196,0.5257387161254883,0.8051117658615112,-0.23174388706684113,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4171020984649658,0.49525272846221924,-0.21065238118171692,0.4651917815208435,0.6752018332481384,-0.26265236735343933,0.5435802936553955,0.7886955142021179,-0.22648580372333527,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4170193672180176,0.49492231011390686,-0.2140195071697235,0.4682313799858093,0.6552407741546631,-0.2629448175430298,0.552375316619873,0.7522959113121033,-0.22767026722431183,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4166804850101471,0.4932323098182678,-0.2259461134672165,0.4734283983707428,0.6415668725967407,-0.2765020430088043,0.5681046843528748,0.731428861618042,-0.2312297374010086,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4157267212867737,0.49171265959739685,-0.2306700199842453,0.4771333634853363,0.6288270950317383,-0.2901971936225891,0.5752343535423279,0.702839195728302,-0.24556580185890198,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.414641797542572,0.4907907247543335,-0.2301100194454193,0.48065534234046936,0.6133837103843689,-0.2893235683441162,0.5824685096740723,0.6679016351699829,-0.24935956299304962,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4142833352088928,0.49024584889411926,-0.22338715195655823,0.4932665228843689,0.602523922920227,-0.276020348072052,0.5894580483436584,0.6400400400161743,-0.2284783124923706,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.414013147354126,0.48852771520614624,-0.22263121604919434,0.49923262000083923,0.5850880742073059,-0.2734753489494324,0.5951277017593384,0.6064342260360718,-0.2238578498363495,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4123808741569519,0.4885115623474121,-0.2257557362318039,0.5039926171302795,0.570563018321991,-0.27808961272239685,0.6017274260520935,0.5854111909866333,-0.2214529812335968,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4117457866668701,0.48814845085144043,-0.22541341185569763,0.50556880235672,0.5553568005561829,-0.28061893582344055,0.6011685132980347,0.5555604100227356,-0.2258877009153366,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4117514193058014,0.4881488084793091,-0.22002092003822327,0.5091073513031006,0.5426851511001587,-0.27640044689178467,0.6041662096977234,0.5277993083000183,-0.21519871056079865,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4112558960914612,0.4880562126636505,-0.21873518824577332,0.5093010663986206,0.5308853387832642,-0.2729172110557556,0.6058176159858704,0.5052907466888428,-0.21931855380535126,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4112221598625183,0.48661309480667114,-0.21198756992816925,0.5111740827560425,0.517220675945282,-0.2621491551399231,0.6028121709823608,0.480043888092041,-0.20171847939491272,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41116970777511597,0.4844907224178314,-0.20784282684326172,0.5120687484741211,0.5018489956855774,-0.2608693540096283,0.601957380771637,0.4565044045448303,-0.19807323813438416,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4113733768463135,0.4820680022239685,-0.2092958688735962,0.5144338011741638,0.4883871376514435,-0.26336202025413513,0.6032130122184753,0.4374869167804718,-0.20357529819011688,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4122963845729828,0.4808901846408844,-0.2061987817287445,0.5164042711257935,0.4790797233581543,-0.26243430376052856,0.6024210453033447,0.42274487018585205,-0.1997983455657959,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41281670331954956,0.47928690910339355,-0.20106224715709686,0.5182976722717285,0.4731561839580536,-0.2573796212673187,0.6008610129356384,0.4131245017051697,-0.18331429362297058,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4143345355987549,0.4791354835033417,-0.19985933601856232,0.5199705362319946,0.47058385610580444,-0.2539977729320526,0.6004003286361694,0.41039708256721497,-0.1796211302280426,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41527169942855835,0.47885504364967346,-0.197071373462677,0.5199480652809143,0.4720759093761444,-0.24994270503520966,0.6004153490066528,0.41352275013923645,-0.1788473278284073,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41498732566833496,0.4788496196269989,-0.19886371493339539,0.5179951190948486,0.47708332538604736,-0.2529134154319763,0.6002784967422485,0.41939210891723633,-0.18305014073848724,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4149426519870758,0.47861379384994507,-0.20009851455688477,0.5173672437667847,0.481795996427536,-0.25318267941474915,0.6007649302482605,0.4297427833080292,-0.18632081151008606,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4148856997489929,0.4786936938762665,-0.2010827362537384,0.516852617263794,0.4860369861125946,-0.2537955641746521,0.6021208167076111,0.43837955594062805,-0.1882757842540741,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4148055613040924,0.4787481427192688,-0.20172469317913055,0.5163872241973877,0.48910290002822876,-0.25420254468917847,0.6020824909210205,0.4427209198474884,-0.18732622265815735,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4149419665336609,0.47878727316856384,-0.20254890620708466,0.5160914063453674,0.4977520704269409,-0.25477713346481323,0.6018747091293335,0.4562205970287323,-0.18706467747688293,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4149041771888733,0.48011839389801025,-0.20228683948516846,0.5159960985183716,0.5116844773292542,-0.24881379306316376,0.6017018556594849,0.4723380506038666,-0.182440847158432,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4148719310760498,0.48255929350852966,-0.20250794291496277,0.5164339542388916,0.5191254615783691,-0.24950751662254333,0.6048040986061096,0.48907291889190674,-0.1828698217868805,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.414693683385849,0.4841938018798828,-0.2027202844619751,0.5157713294029236,0.5327785611152649,-0.25051817297935486,0.6045929193496704,0.5038395524024963,-0.18954607844352722,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4138060510158539,0.4864501953125,-0.20305868983268738,0.5152657628059387,0.5411274433135986,-0.251103937625885,0.604394793510437,0.5200756788253784,-0.19024847447872162,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41340819001197815,0.4870714843273163,-0.2059275358915329,0.5098856091499329,0.550021767616272,-0.2571740448474884,0.6038728952407837,0.5335387587547302,-0.19564425945281982,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4130672812461853,0.48825204372406006,-0.2087719440460205,0.5080452561378479,0.557219386100769,-0.26013779640197754,0.6033043265342712,0.549283504486084,-0.1986958086490631,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41279512643814087,0.48842358589172363,-0.21539418399333954,0.5064217448234558,0.5654757022857666,-0.26536208391189575,0.6022642254829407,0.565658450126648,-0.20414051413536072,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4127914011478424,0.48832961916923523,-0.22003519535064697,0.5048666000366211,0.5763922333717346,-0.26747068762779236,0.6005117297172546,0.5855205655097961,-0.20615756511688232,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4127225875854492,0.4883319139480591,-0.22390174865722656,0.5017066597938538,0.5904139280319214,-0.27100715041160583,0.5981309413909912,0.6023231744766235,-0.21069224178791046,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41267481446266174,0.4882882535457611,-0.2239944189786911,0.49274444580078125,0.5997093319892883,-0.2715891897678375,0.5907720327377319,0.6263083815574646,-0.2173335999250412,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41286739706993103,0.48868271708488464,-0.22228345274925232,0.48641666769981384,0.6148111820220947,-0.27038437128067017,0.5839594602584839,0.6534209847450256,-0.2172144204378128,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4129037857055664,0.4895514249801636,-0.226949542760849,0.48331284523010254,0.6303659081459045,-0.2816767990589142,0.5805469751358032,0.6830428838729858,-0.23939427733421326,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4140568673610687,0.49000054597854614,-0.22621724009513855,0.4776512086391449,0.6425727605819702,-0.2801416516304016,0.5707799792289734,0.7072546482086182,-0.23507602512836456,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41410693526268005,0.4899638593196869,-0.22506046295166016,0.4659866690635681,0.6483023166656494,-0.2778443992137909,0.5616444945335388,0.726474404335022,-0.22913572192192078,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4140993654727936,0.4899332821369171,-0.22445864975452423,0.4627271592617035,0.6581903100013733,-0.27639636397361755,0.5529490113258362,0.7456008791923523,-0.22835388779640198,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.41525235772132874,0.49126899242401123,-0.2223558872938156,0.4647318720817566,0.6738616228103638,-0.27257078886032104,0.5472527742385864,0.7763646245002747,-0.22692279517650604,,,,,,,,,,,,,,,,flexion,parcial
Videos\Persona2\flexion_parcial.mp4,0.4163013994693756,0.49374210834503174,-0.22258508205413818,0.45914262533187866,0.6839830279350281,-0.27420276403427124,0.5342451333999634,0.7952736616134644,-0.2374279946088791,,,,,,,,,,,,,,,,flexion,parcial
